0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
27207750.0,1614194640.0,1614194670.0,647.511999362796,33.19787275040409,14.291535796957485,0.6578073089700996,1.5098303279267837,4.32890365448505,10.140082494098339,14.361302399034974,645.8870431893688,125.2358803986711,0.02211191293272371,0.05123500048336854,93.14235407657775,100.76529282257464,83.42671711585346,4.62450433872353,448.89253519531735,88.06245942997472,6.554000768444562,81.73998763913038,18.260012360869613,930.45702682621,393.5020322009178
27252000.0,1614194817.0,1614194847.0,698.3371802541981,25.204240739648935,12.399016715285228,0.12292358803986711,0.29793043135215785,3.568106312292359,8.862675320509299,12.455069441388943,697.687707641196,98.37873754152824,0.017919990718464666,0.03648819368804304,86.2237828053173,91.8235001834142,79.67338240342036,3.1208822094155337,239.1734655198018,54.84912678066499,4.618205284381972,76.05823868493003,23.941761315069975,536.8996338054544,242.8770415049876
29144250.0,1614202389.0,1614202419.0,900.6787484495264,89.39628724207314,44.65278915893458,5.511627906976744,17.926607785511088,17.056478405315616,55.51405547591555,44.84409120195596,913.0033222591362,337.66112956810633,0.049956249802135234,0.0994454330964446,67.49051866597566,88.32937846101048,57.59961893531316,7.535794876774506,2566.1782396845624,807.9914570410671,3.9720913612107216,73.18253470681672,26.817465293183265,5418.348241723116,2044.1785449974866
60743750.0,1614328827.0,1614328857.0,589.869635684331,29.559672171402568,12.480691053160216,0.37209302325581395,0.8157077643771704,3.4485049833887045,7.456810721087347,12.540489142827804,588.3521594684386,122.1328903654485,0.020839679247617416,0.04948595991753385,102.39851458583078,115.42414653942492,92.71868209036103,5.275848563062419,492.2426481435206,213.41913884706196,6.6916012883074,80.13345398860923,19.86654601139076,1064.6969605090183,359.0351735184357
15727875.0,1616799514.69,1616799544.7833333,803.499222249594,29.628930781517422,21.99956506067905,1.1566666666666667,2.9982280232717495,3.5566666666666666,10.072357197640674,22.054956623150126,807.8233333333334,133.54,0.028319923982373516,0.03826620623650194,75.19476587314949,92.68775886698045,71.64572992777966,4.091553733442579,419.2737732431364,570.3597694879072,1.3727728413577298,49.41133378796309,50.588666212036905,1322.3457626160673,332.7122198850238
16173625.0,1616801302.1033332,1616801332.2,773.3596598295809,19.151232608176095,13.108858377603141,0.36,0.9361466729887783,0.9033333333333333,2.4165357478050975,13.141021274469747,776.3,86.75666666666666,0.01741558666469584,0.025393613300356742,77.84329915513408,89.35708402682606,75.14431361873574,2.7457538792785203,204.92170884023838,263.3296144287676,3.1770509018919837,64.92473921001847,35.075260789981535,640.690693143728,172.43936987472202
15224375.0,1616797495.8866668,1616797525.9833333,758.9826574919825,23.110386524093652,16.923329306481197,0.8,2.08074239653187,1.08,2.848688914478388,16.96934291842824,762.2333333333333,108.91,0.022890721024257762,0.03111018664966524,79.38635906246013,96.14640472020798,76.50087018471046,3.6669392550600675,290.49285476193563,424.619255883164,2.3224783834644813,63.030521360662945,36.969478639337055,877.8332261259031,162.72111548080352
15688750.0,1616799358.0,1616799388.0,800.9680508328632,33.97292639967654,27.04696487378683,1.627906976744186,4.48123697797129,3.1561461794019934,8.909341508160717,27.109662164289222,807.8870431893688,158.62126245847176,0.03479887737794485,0.04366227225950714,75.46693141707684,97.74050351387652,71.77179722745672,4.968727879078122,531.4862062862605,848.9013034459432,1.0779690536359026,46.745593070570365,53.25440692942963,1674.2075213650683,293.8200116328644
15855625.0,1616800027.0133333,1616800057.11,773.2052061045284,24.807773945479447,14.341201582640636,0.72,1.8685021053442108,1.2333333333333334,3.2567987696470673,14.40736919757059,774.8866666666667,110.12,0.01909795496547161,0.032738498201559975,77.90075061289618,90.87350795952862,73.82657210963234,3.3714768007518208,221.82179378068298,364.66103842605423,4.114286073409025,70.8684601610031,29.131539838996904,875.9920745619341,289.5092423551972
16110000.0,1616801047.0,1616801077.0,758.899926784631,39.168672755813695,26.12608784185267,2.0199335548172757,5.110105904750628,3.043189368770764,7.808338968389549,26.20446911499121,768.9136212624585,174.77408637873754,0.035758534337697,0.05360198888317285,79.9492646382726,106.69281059870875,75.00613846314096,6.427322382655133,730.8719217478973,1079.2699565483185,2.696973530548262,59.16233319190285,40.837666808097154,2513.4555052545115,703.3136269582957
18026125.0,1616808731.6633334,1616808761.7566667,681.4821049977942,8.171074236177764,4.979681227766211,0.0,0.0,0.09333333333333334,0.22886178861788617,4.994667023548126,680.8733333333333,33.306666666666665,0.007322715917205382,0.011988020015865125,88.06303802409066,90.00964833382969,85.7421315257841,1.0384501660758072,17.881367839079854,4.579875709379946,4.333598852952695,77.97051459434157,22.029485405658427,51.04968776950677,28.588444221046963
35871750.0,1616880290.0,1616880320.0,816.5908679061795,27.267691424589586,16.90676470979087,0.7242524916943521,2.0867774559389494,2.946843853820598,8.817353611928182,16.988349741866195,813.3073089700997,106.68770764119601,0.02082745409683513,0.03320002218117917,73.6633749002174,77.24729905155073,68.2843460823911,2.28636303357269,260.5109664688334,103.00615312237015,2.3131311478594245,60.86837914665503,39.13162085334498,699.6294915775958,336.11237198639213
35845875.0,1616880186.2533333,1616880216.3466666,813.7323220806861,20.002051301511237,15.77087404016087,0.66,1.8861876914508495,1.97,5.861397792597858,15.815484708605114,811.1216666666667,84.50333333333333,0.019464521234195377,0.024627824706377078,73.85320980810097,76.58077673526195,69.43804292038098,1.6904779746704164,188.7752861374324,91.73198058521494,1.4079629415143995,54.265870698745424,45.73412930125458,401.8484281077135,121.34116138506613
35973250.0,1616880697.0,1616880727.0,870.4097695267186,36.91706666064181,17.175319584166704,0.2823920265780731,0.9250230157181032,6.578073089700997,20.92992316545081,17.319380652037577,872.0,126.99667774086379,0.019799254678806492,0.04254170957476545,69.23839269354285,74.44077469343105,64.32830774844301,2.9235462611066434,260.75819444230484,93.23959928577497,3.2975686040591703,66.6672326088729,33.33276739112711,1063.757894082284,709.7601003542043
17363500.0,1616806075.0,1616806105.0,727.2533805831526,23.72970889973396,16.251900852070122,1.1096345514950166,2.5645646836967884,1.4451827242524917,3.4331123069218026,16.302182540795105,730.2890365448505,106.15282392026577,0.023459189052264184,0.0337403616008423,82.96039020999552,97.41563653259871,78.88080057153671,3.722847749106145,190.7204248249394,375.7992439146718,2.091713465018706,61.35160649630875,38.648393503691246,799.9569751066921,233.43730636708085
18052375.0,1616808837.0133333,1616808867.1066666,681.8609876743285,8.875683510084933,6.831285916427026,0.28,0.6691831204026326,0.37333333333333335,0.8980449090205188,6.846131742577603,681.5933333333334,42.06666666666667,0.010082285776714462,0.013038530003515,88.01995486862315,90.81681832779925,85.32671018039828,1.1382800775614585,18.496292891697838,7.633028939991541,4.032641614734166,73.94494473268406,26.05505526731592,54.127227677476824,27.99790584578745
