mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,driver,window_start_unix,window_end_unix,adb,event_count,n_samples,n_beats,ODI-3%,CVHRI,CEI
575.0556621880999,20.117031905469148,10.525511414299277,6,1.1538461538461537,7,1.3461538461538463,10.525792497114299,576.0,194.0,0.018303954189518662,0.0349827559803922,104.47531973415721,139.53488372093022,96.15384615384616,3.9671122125759877,70.03135685070345,25.806468707083198,2.713713280402509,73.07277313849023,26.927226861509766,263.5278981204419,167.69007256265525,1,1614312867.0,1614313167.0,0,0,74961,521,25.064999999999998,17.0,10.899999999999999
589.802371541502,45.54697797094167,10.786129707147321,0,0.0,28,5.544554455445544,10.786129707147321,584.0,220.0,0.018287701487121513,0.07722413501305617,102.3190341169655,116.27906976744185,81.52173913043478,7.679564584132215,416.40072922281456,46.628825354621156,8.930114066910482,89.92962222526486,10.07037777473513,917.4012010620385,454.37164648460276,1,1614328707.0,1614329007.0,1,1,74963,506,25.064999999999998,17.0,10.899999999999999
678.3922902494331,46.66410762486147,18.39248184530168,11,2.5,37,8.409090909090908,18.39256272617722,684.0,332.0,0.027111986663961928,0.06878631773321582,88.87832480110973,120.0,72.11538461538461,6.346740685417731,443.1092572930898,113.3209367433289,3.9102152702525665,79.634294120295,20.365705879705008,1075.4622473791896,519.0320533427708,1,1614350667.0,1614350967.0,0,0,74961,441,25.064999999999998,17.0,10.899999999999999
772.8992248062016,51.50579900364361,31.44462044201534,18,4.66321243523316,55,14.248704663212436,31.444663130303024,776.0,500.0,0.04068404019707424,0.06663973432831206,78.0896147357984,163.04347826086956,69.12442396313364,7.193264846276583,787.7044055256617,545.7578387680732,1.4433222018463887,59.072119131716974,40.92788086828304,1971.2320352499569,637.769790956222,1,1614367167.0,1614367467.0,0,0,74962,387,25.064999999999998,17.0,10.899999999999999
780.3834196891191,105.11331243782575,53.84265100859787,41,10.64935064935065,134,34.8051948051948,53.84267606865177,812.0,604.0,0.06899515636826452,0.13469444607075287,79.02867722774015,182.9268292682927,64.37768240343348,16.38393074832077,2307.691131771989,1608.396063569769,1.43477790330459,58.92849205495273,41.07150794504727,6770.5791077436115,2854.4919124018525,1,1614368367.0,1614368667.0,0,0,74962,386,25.064999999999998,17.0,10.899999999999999
537.7709677419355,139.45723138485,109.34599829384665,395,63.81260096930533,536,86.59127625201938,109.35204799310894,524.0,1168.0,0.20334316010451609,0.25932458193201025,118.18412577502846,200.0,40.87193460490463,27.33796847485004,6532.066155542342,6283.320685696506,1.0395882181235927,50.97049536204945,49.02950463795056,14531.42438726008,1716.037546021231,1,1614373467.0,1614373767.0,0,0,74961,620,25.064999999999998,17.0,10.899999999999999
558.3299606520517,141.25115053033497,117.21839121374572,427,72.12837837837837,516,87.16216216216216,117.22079055670432,544.0,908.0,0.20994895280168513,0.2529886634873996,114.23415135856223,200.0,49.66887417218543,28.25413827025843,8419.59220104291,8295.921506587118,1.0149074089427672,50.36992789039842,49.63007210960157,18267.224400061597,1551.7106924315715,1,1614378267.0,1614378567.0,0,0,74961,593,25.064999999999998,17.0,10.899999999999999
529.1480298189563,136.1162604659094,108.40428961549446,385,61.6,523,83.68,108.40439843474987,520.0,964.0,0.2048659209254536,0.2572366385120634,120.28681948698122,197.3684210526316,47.3186119873817,28.587545849405277,8046.107526972712,8220.85896128264,0.9787429227124628,49.46286409812149,50.53713590187851,18678.520175783422,2411.5536875280704,1,1614379767.0,1614380067.0,0,0,74962,626,25.064999999999998,17.0,10.899999999999999
552.5660585959095,149.90100650495472,120.37322160881652,399,66.27906976744185,513,85.21594684385381,120.37404482754256,528.0,1188.0,0.2178455280684764,0.271281603661757,115.73933730490049,194.80519480519482,40.106951871657756,28.211678494211974,10637.53387302293,10271.094968092433,1.035676712762257,50.876286311539275,49.12371368846071,23896.68093349028,2988.052092374914,1,1614395067.0,1614395367.0,0,0,75023,603,25.064999999999998,17.0,10.899999999999999
781.6211723534559,390.65178363022454,160.41508164126824,227,59.73684210526316,288,75.78947368421052,160.41692207771877,616.0,1160.0,0.20523615243776538,0.4997968292670153,95.43298362743067,192.30769230769232,40.76086956521739,40.54680969821366,26443.021022225308,9685.19886169841,2.7302507052073293,73.19215036662209,26.807849633377913,50123.81917525065,13995.599291326931,1,1614399267.0,1614399567.0,0,0,75023,381,25.064999999999998,17.0,10.899999999999999
702.8867521367521,374.02835201997937,178.9000471892503,104,67.09677419354838,136,87.74193548387096,178.90172235047473,584.0,1568.0,0.25452424847476424,0.5321317422514307,105.84902529012925,200.0,32.11991434689507,43.117732064830435,27358.467864141596,18878.04375870955,1.4492215514395939,59.1707006084352,40.8292993915648,91905.23923198688,45668.727609135734,1,1614405867.0,1614406167.0,0,0,75023,156,25.064999999999998,17.0,10.899999999999999
